oma_id;name;locus;old_locus;groupID;strain;eq
SALBC03727;epmA;SBG_RS19880;SBG_3793;2052;SALBC;0
SALTY04180;yjeA;STM4344;yjeA;2052;SALTY;0
SALNS04363;epmA;SNSL254_RS23230;SNSL254_A4705;2052;SALNS;0
SALTI04300;epmA;STY_RS22470;STY4704;2052;SALTI;0
SALAR03157;epmA;SARI_RS15340;SARI_03289;2052;SALAR;0
SALTD04262;epmA;STMMW_RS22330;STM_MW42921;2052;SALTD;0
SALTS04248;epmA;SL1344_RS22305;SL1344_4281;2052;SALTS;0
SALT105030;epmA;STM14_RS22800;STM14_5224;2052;SALT1;0
SALA404261;epmA;SEAG_RS22050;SeAg_B4622;2052;SALA4;0
SALT404352;epmA;STM474_RS22305;STM474_4541;2052;SALT4;0
SALCH04169;epmA;SCH_RS22040;SC4223;2052;SALCH;0
SALSV04264;epmA;SESA_RS22350;SeSA_A4614;2052;SALSV;0
SALG204027;epmA;SG_RS21175;SG4187;2052;SALG2;0
SALPK04024;epmA;SSPA_RS21060;SSPA3865;2052;SALPK;0
SALDC04258;efp;SED_RS22735;SeD_A4731;3932;SALDC;0
SALEP04058;efp;SEN_RS21360;SEN4104;3932;SALEP;0
SALPA03842;efp;SPA_RS21040;SPA4151;3932;SALPA;0
SALPB05251;efp;SPAB_RS22280;SPAB_05465;3932;SALPB;0
SALHS04391;efp;SEHA_RS22950;SeHA_C4752;3932;SALHS;0
SALPC04301;efp;SPC_RS22350;SPC_4484;3932;SALPC;0
SALBC03719;efp;SBG_RS19835;SBG_3785;3932;SALBC;0
SALTY04170;efp;STM4334;efp;3932;SALTY;0
SALNS04355;efp;SNSL254_RS23180;SNSL254_A4695;3932;SALNS;0
SALTI04290;efp;STY_RS22420;STY4694;3932;SALTI;0
SALAR03166;efp;SARI_RS15390;SARI_03298;3932;SALAR;0
SALTD04253;efp;STMMW_RS22280;STM_MW42831;3932;SALTD;0
SALTS04238;efp;SL1344_RS22255;SL1344_4271;3932;SALTS;0
SALT105020;efp;STM14_RS22750;STM14_5214;3932;SALT1;0
SALA404253;efp;SEAG_RS22000;SeAg_B4612;3932;SALA4;0
SALT404342;efp;STM474_RS22255;STM474_4531;3932;SALT4;0
SALCH04159;efp;SCH_RS21990;SC4213;3932;SALCH;0
SALSV04255;efp;SESA_RS22300;SeSA_A4604;3932;SALSV;0
SALG204017;efp;SG_RS21125;SG4177;3932;SALG2;0
SALPK04014;efp;SSPA_RS21010;SSPA3855;3932;SALPK;0
SALDC02686;lepB;SED_RS14450;SeD_A2961;2083;SALDC;0
SALEP02542;lepB;SEN_RS13320;SEN2562;2083;SALEP;0
SALPA00266;lepB;SPA_RS01410;SPA0283;2083;SALPA;0
SALPB00336;lepB;SPAB_RS01405;SPAB_00344;2083;SALPB;0
SALHS02657;lepB;SEHA_RS14125;SeHA_C2849;2083;SALHS;0
SALPC01024;lepB;SPC_RS05290;SPC_1067;2083;SALPC;0
SALBC02307;lepB;SBG_RS12105;SBG_2353;2083;SALBC;0
SALTY02491;lepB;STM2582;lepB;2083;SALTY;0
SALNS02607;lepB;SNSL254_RS14270;SNSL254_A2786;2083;SALNS;0
SALTI02583;lepB;STY_RS13375;STY2828;2083;SALTI;0
SALAR00281;lepB;SARI_RS01370;SARI_00296;2083;SALAR;0
SALTD02578;lepB;STMMW_RS13430;STM_MW25981;2083;SALTD;0
SALTS02530;lepB;SL1344_RS13230;SL1344_2544;2083;SALTS;0
SALT103046;lepB;STM14_RS14135;STM14_3162;2083;SALT1;0
SALA402548;lepB;SEAG_RS13200;SeAg_B2745;2083;SALA4;0
SALT402582;lepB;STM474_RS13230;STM474_2687;2083;SALT4;0
SALCH02548;lepB;SCH_RS13495;SC2577;2083;SALCH;0
SALSV02624;lepB;SESA_RS13995;SeSA_A2826;2083;SALSV;0
SALG202512;lepB;SG_RS13145;SG2619;2083;SALG2;0
SALPK00274;lepB;SSPA_RS01410;SSPA0268;2083;SALPK;0
SALDC00390;rdgC;SED_RS02445;SeD_A0430;2086;SALDC;0
SALEP00369;rdgC;SEN_RS01920;SEN0375;2086;SALEP;0
SALPA02168;rdgC;SPA_RS11725;SPA2331;2086;SALPA;0
SALPB03083;rdgC;SPAB_RS13065;SPAB_03198;2086;SALPB;0
SALHS00455;rdgC;SEHA_RS02895;SeHA_C0490;2086;SALHS;0
SALPC00388;rdgC;SPC_RS01995;SPC_0402;2086;SALPC;0
SALBC00348;rdgC;SBG_RS01810;SBG_0348;2086;SALBC;0
SALTY00381;rdgC;STM0392;rdgC;2086;SALTY;0
SALNS00404;rdgC;SNSL254_RS03070;SNSL254_A0435;2086;SALNS;0
SALTI00386;rdgC;STY_RS01970;STY0425;2086;SALTI;0
SALAR02432;rdgC;SARI_RS11845;SARI_02533;2086;SALAR;0
SALTD00453;rdgC;STMMW_RS02305;STM_MW04621;2086;SALTD;0
SALTS00384;rdgC;SL1344_RS02005;SL1344_0387;2086;SALTS;0
SALT100447;rdgC;STM14_RS02575;STM14_0463;2086;SALT1;0
SALA400392;rdgC;SEAG_RS02265;SeAg_B0429;2086;SALA4;0
SALT400390;rdgC;STM474_RS02005;STM474_0409;2086;SALT4;0
SALCH00431;rdgC;SCH_RS02330;SC0433;2086;SALCH;0
SALSV00414;rdgC;SESA_RS02690;SeSA_A0448;2086;SALSV;0
SALG200390;rdgC;SG_RS02020;SG0404;2086;SALG2;0
SALPK02263;rdgC;SSPA_RS11700;SSPA2174;2086;SALPK;0
SALDC00665;lipA;SED_RS03895;SeD_A0734;2088;SALDC;0
SALEP00598;lipA;SEN_RS03075;SEN0602;2088;SALEP;0
SALPA01948;lipA;SPA_RS10575;SPA2101;2088;SALPA;0
SALPB02812;lipA;SPAB_RS11900;SPAB_02922;2088;SALPB;0
SALHS00695;lipA;SEHA_RS04100;SeHA_C0748;2088;SALHS;0
SALPC00628;lipA;SPC_RS03180;SPC_0648;2088;SALPC;0
SALBC00538;lipA;SBG_RS02800;SBG_0541;2088;SALBC;0
SALTY00619;lipA;STM0633;lipA;2088;SALTY;0
SALNS00646;lipA;SNSL254_RS04255;SNSL254_A0688;2088;SALNS;0
SALTI00621;lipA;STY_RS03175;STY0683;2088;SALTI;0
SALAR02202;lipA;SARI_RS10740;SARI_02300;2088;SALAR;0
SALTD00689;lipA;STMMW_RS03490;STM_MW06981;2088;SALTD;0
SALTS00618;lipA;SL1344_RS03195;SL1344_0621;2088;SALTS;0
SALT100715;lipA;STM14_RS03770;STM14_0737;2088;SALT1;0
SALA400625;lipA;SEAG_RS03425;SeAg_B0674;2088;SALA4;0
SALT400632;lipA;STM474_RS03195;STM474_0654;2088;SALT4;0
SALCH00658;lipA;SCH_RS03525;SC0662;2088;SALCH;0
SALSV00741;lipA;SESA_RS04370;SeSA_A0792;2088;SALSV;0
SALG200619;lipA;SG_RS03175;SG0637;2088;SALG2;0
SALPK02035;lipA;SSPA_RS10550;SSPA1953;2088;SALPK;0
SALCH02103;alkA;SCH_RS11115;SC2127;2097;SALCH;0
SALPC01932;cysB;SPC_RS10045;SPC_2016;2098;SALPC;0
SALDC03063;ygfZ;SED_RS16415;SeD_A3385;2103;SALDC;0
SALEP02866;ygfZ;SEN_RS15050;SEN2891;2103;SALEP;0
SALPA02708;ygfZ;SPA_RS14805;SPA2916;2103;SALPA;0
SALPB03651;ygfZ;SPAB_RS15450;SPAB_03796;2103;SALPB;0
SALHS03046;ygfZ;SEHA_RS16085;SeHA_C3280;2103;SALHS;0
SALPC02968;ygfZ;SPC_RS15475;SPC_3108;2103;SALPC;0
SALBC02588;ygfZ;SBG_RS13625;SBG_2642;2103;SALBC;0
SALTY02937;ygfZ;STM3048;ygfZ;2103;SALTY;0
SALNS03062;ygfZ;SNSL254_RS16575;SNSL254_A3283;2103;SALNS;0
SALTI02920;ygfZ;STY_RS15190;STY3204;2103;SALTI;0
SALAR04409;ygfZ;SARI_RS21530;SARI_04602;2103;SALAR;0
SALTD02989;ygfZ;STMMW_RS15595;STM_MW30081;2103;SALTD;0
SALTS03009;ygfZ;SL1344_RS15770;SL1344_3024;2103;SALTS;0
SALT103545;ygfZ;STM14_RS16295;STM14_3681;2103;SALT1;0
SALA402967;ygfZ;SEAG_RS15360;SeAg_B3205;2103;SALA4;0
SALT403073;ygfZ;STM474_RS15770;STM474_3195;2103;SALT4;0
SALCH02953;ygfZ;SCH_RS15590;SC2989;2103;SALCH;0
SALSV02974;ygfZ;SESA_RS15770;SeSA_A3217;2103;SALSV;0
SALG202823;ygfZ;SG_RS14810;SG2943;2103;SALG2;0
SALPK02834;ygfZ;SSPA_RS14780;SSPA2718;2103;SALPK;0
SALDC00394;sbcD;SED_RS02465;SeD_A0434;1397;SALDC;0
SALEP00373;sbcD;SEN_RS01940;SEN0379;1397;SALEP;0
SALPA02164;sbcD;SPA_RS11705;SPA2327;1397;SALPA;0
SALPB03079;sbcD;SPAB_RS13045;SPAB_03194;1397;SALPB;0
SALHS00459;sbcD;SEHA_RS02915;SeHA_C0494;1397;SALHS;0
SALPC00392;sbcD;SPC_RS02015;SPC_0406;1397;SALPC;0
SALBC00352;sbcD;SBG_RS01830;SBG_0352;1397;SALBC;0
SALTY00385;sbcD;STM0396;sbcD;1397;SALTY;0
SALNS00408;sbcD;SNSL254_RS03090;SNSL254_A0439;1397;SALNS;0
SALTI00390;sbcD;STY_RS01990;STY0430;1397;SALTI;0
SALTD00457;sbcD;STMMW_RS02325;STM_MW04661;1397;SALTD;0
SALTS00388;sbcD;SL1344_RS02025;SL1344_0391;1397;SALTS;0
SALT100452;sbcD;STM14_RS02595;STM14_0468;1397;SALT1;0
SALA400396;sbcD;SEAG_RS02285;SeAg_B0433;1397;SALA4;0
SALT400394;sbcD;STM474_RS02025;STM474_0413;1397;SALT4;0
SALCH00435;sbcD;SCH_RS02350;SC0437;1397;SALCH;0
SALSV00418;sbcD;SESA_RS02710;SeSA_A0452;1397;SALSV;0
SALG200394;sbcD;SG_RS02040;SG0408;1397;SALG2;0
SALPK02259;sbcD;SSPA_RS11680;SSPA2170;1397;SALPK;0
SALDC00953;lpxK;SED_RS05410;SeD_A1050;2128;SALDC;0
SALEP00880;lpxK;SEN_RS04605;SEN0889;2128;SALEP;0
SALPA01682;lpxK;SPA_RS09105;SPA1813;2128;SALPA;0
SALPB02437;lpxK;SPAB_RS10280;SPAB_02529;2128;SALPB;0
SALHS01003;lpxK;SEHA_RS05695;SeHA_C1083;2128;SALHS;0
SALPC00951;lpxK;SPC_RS04880;SPC_0986;2128;SALPC;0
SALBC00836;lpxK;SBG_RS04390;SBG_0839;2128;SALBC;0
SALTY00953;lpxK;STM0985;lpxK;2128;SALTY;0
SALNS00955;lpxK;SNSL254_RS05855;SNSL254_A1018;2128;SALNS;0
SALTI00895;lpxK;STY_RS04600;STY0986;2128;SALTI;0
SALAR01896;lpxK;SARI_RS09230;SARI_01977;2128;SALAR;0
SALTD00986;lpxK;STMMW_RS05085;STM_MW09961;2128;SALTD;0
SALTS00914;lpxK;SL1344_RS04790;SL1344_0922;2128;SALTS;0
SALT101074;lpxK;STM14_RS05375;STM14_1114;2128;SALT1;0
SALA400918;lpxK;SEAG_RS04950;SeAg_B0991;2128;SALA4;0
SALT400931;lpxK;STM474_RS04790;STM474_0971;2128;SALT4;0
SALCH00933;lpxK;SCH_RS05055;SC0942;2128;SALCH;0
SALSV01027;lpxK;SESA_RS05860;SeSA_A1099;2128;SALSV;0
SALG200902;lpxK;SG_RS04695;SG0927;2128;SALG2;0
SALPK01759;lpxK;SSPA_RS09080;SSPA1686;2128;SALPK;0
SALDC04174;SeD_A4639;SED_RS22275;SeD_A4639;2131;SALDC;0
SALEP03972;SEN4014;SEN_RS20900;SEN4014;2131;SALEP;0
SALPA03758;SPA4062;SPA_RS20565;SPA4062;2131;SALPA;0
SALPB05020;SPAB_05229;SPAB_RS21300;SPAB_05229;2131;SALPB;0
SALHS04245;SeHA_C4587;SEHA_RS22165;SeHA_C4587;2131;SALHS;0
SALPC04133;SPC_4306;SPC_RS21460;SPC_4306;2131;SALPC;0
SALBC03629;SBG_3690;SBG_RS19325;SBG_3690;2131;SALBC;0
SALTY04082;qor;STM4245;qor;2131;SALTY;0
SALNS04256;SNSL254_A4588;SNSL254_RS22665;SNSL254_A4588;2131;SALNS;0
SALTI04057;STY4441;STY_RS21245;STY4441;2131;SALTI;0
SALAR03297;SARI_03433;SARI_RS16045;SARI_03433;2131;SALAR;0
SALTD04165;STM_MW41951;STMMW_RS21815;STM_MW41951;2131;SALTD;0
SALTS04149;SL1344_4181;SL1344_RS21790;SL1344_4181;2131;SALTS;0
SALT104910;STM14_5103;STM14_RS22290;STM14_5103;2131;SALT1;0
SALA404158;SeAg_B4502;SEAG_RS21450;SeAg_B4502;2131;SALA4;0
SALT404251;STM474_4439;STM474_RS21790;STM474_4439;2131;SALT4;0
SALCH04070;SC4124;SCH_RS21525;SC4124;2131;SALCH;0
SALSV04153;SeSA_A4493;SESA_RS21780;SeSA_A4493;2131;SALSV;0
SALG203931;SG4088;SG_RS20670;SG4088;2131;SALG2;0
SALPK03928;SSPA3771;SSPA_RS20540;SSPA3771;2131;SALPK;0
SALDC03382;SeD_A3736;SED_RS18055;SeD_A3736;2145;SALDC;0
SALEP03182;SEN3210;SEN_RS16690;SEN3210;2145;SALEP;0
SALPA03017;SPA3243;SPA_RS16445;SPA3243;2145;SALPA;0
SALPB04048;SPAB_04205;SPAB_RS17110;SPAB_04205;2145;SALPB;0
SALHS03416;SeHA_C3674;SEHA_RS17905;SeHA_C3674;2145;SALHS;0
SALPC03301;SPC_3447;SPC_RS17125;SPC_3447;2145;SALPC;0
SALBC02943;SBG_2994;SBG_RS15510;SBG_2994;2145;SALBC;0
SALTY03259;yhdH;STM3376;yhdH;2145;SALTY;0
SALNS03393;SNSL254_A3639;SNSL254_RS18240;SNSL254_A3639;2145;SALNS;0
SALTI03237;STY3556;STY_RS16840;STY3556;2145;SALTI;0
SALAR04075;SARI_04257;SARI_RS19920;SARI_04257;2145;SALAR;0
SALTD03350;STM_MW33741;STMMW_RS17470;STM_MW33741;2145;SALTD;0
SALTS03329;SL1344_3349;SL1344_RS17440;SL1344_3349;2145;SALTS;0
SALT103927;STM14_4071;STM14_RS17945;STM14_4071;2145;SALT1;0
SALA403304;SeAg_B3567;SEAG_RS17065;SeAg_B3567;2145;SALA4;0
SALT403406;STM474_3538;STM474_RS17440;STM474_3538;2145;SALT4;0
SALCH03275;SC3314;SCH_RS17255;SC3314;2145;SALCH;0
SALSV03301;SeSA_A3568;SESA_RS17405;SeSA_A3568;2145;SALSV;0
SALG203139;SG3267;SG_RS16455;SG3267;2145;SALG2;0
SALPK03154;SSPA3029;SSPA_RS16420;SSPA3029;2145;SALPK;0
SALDC02689;rseB;SED_RS14465;SeD_A2964;2164;SALDC;0
SALEP02545;rseB;SEN_RS13335;SEN2565;2164;SALEP;0
SALPA00263;rseB;SPA_RS01395;SPA0280;2164;SALPA;0
SALPB00331;rseB;SPAB_RS01390;SPAB_00339;2164;SALPB;0
SALHS02660;rseB;SEHA_RS14140;SeHA_C2852;2164;SALHS;0
SALPC02625;rseB;SPC_RS13730;SPC_2749;2164;SALPC;0
SALBC02310;rseB;SBG_RS12120;SBG_2356;2164;SALBC;0
SALTY02547;rseB;STM2638;rseB;2164;SALTY;0
SALNS02666;rseB;SNSL254_RS14585;SNSL254_A2848;2164;SALNS;0
SALTI02586;rseB;STY_RS13390;STY2831;2164;SALTI;0
SALAR00271;rseB;SARI_RS01320;SARI_00285;2164;SALAR;0
SALTD02638;rseB;STMMW_RS13745;STM_MW26581;2164;SALTD;0
SALTS02590;rseB;SL1344_RS13550;SL1344_2602;2164;SALTS;0
SALT103113;rseB;STM14_RS14445;STM14_3232;2164;SALT1;0
SALA402551;rseB;SEAG_RS13215;SeAg_B2748;2164;SALA4;0
SALT402645;rseB;STM474_RS13550;STM474_2751;2164;SALT4;0
SALCH02612;rseB;SCH_RS13830;SC2643;2164;SALCH;0
SALSV02628;rseB;SESA_RS14010;SeSA_A2830;2164;SALSV;0
SALG202515;rseB;SG_RS13160;SG2622;2164;SALG2;0
SALPK00271;rseB;SSPA_RS01395;SSPA0265;2164;SALPK;0
SALDC02690;rseA;SED_RS14470;SeD_A2965;3178;SALDC;0
SALEP02546;rseA;SEN_RS13340;SEN2566;3178;SALEP;0
SALPA00262;rseA;SPA_RS01390;SPA0279;3178;SALPA;0
SALPB00330;rseA;SPAB_RS01385;SPAB_00338;3178;SALPB;0
SALHS02661;rseA;SEHA_RS14145;SeHA_C2853;3178;SALHS;0
SALPC02626;rseA;SPC_RS13735;SPC_2750;3178;SALPC;0
SALBC02311;rseA;SBG_RS12125;SBG_2357;3178;SALBC;0
SALTY02548;rseA;STM2639;rseA;3178;SALTY;0
SALNS02667;rseA;SNSL254_RS14590;SNSL254_A2849;3178;SALNS;0
SALTI02587;rseA;STY_RS13395;STY2832;3178;SALTI;0
SALAR00270;rseA;SARI_RS01315;SARI_00284;3178;SALAR;0
SALTD02639;rseA;STMMW_RS13750;STM_MW26591;3178;SALTD;0
SALTS02591;rseA;SL1344_RS13555;SL1344_2603;3178;SALTS;0
SALT103114;rseA;STM14_RS14450;STM14_3233;3178;SALT1;0
SALA402552;rseA;SEAG_RS13220;SeAg_B2749;3178;SALA4;0
SALT402646;rseA;STM474_RS13555;STM474_2752;3178;SALT4;0
SALCH02613;rseA;SCH_RS13835;SC2644;3178;SALCH;0
SALSV02629;rseA;SESA_RS14015;SeSA_A2831;3178;SALSV;0
SALG202516;rseA;SG_RS13165;SG2623;3178;SALG2;0
SALPK00270;rseA;SSPA_RS01390;SSPA0264;3178;SALPK;0
SALPA03941;treR;SPA_RS21570;SPA4256;2166;SALPA;0
SALTY04287;treR;STM4455;treR;2166;SALTY;0
SALTI04392;treR;STY_RS22935;STY4795;2166;SALTI;0
SALT105150;treR;STM14_RS23355;STM14_5348;2166;SALT1;0
SALT404458;treR;STM474_RS22860;STM474_4652;2166;SALT4;0
SALAR01262;uspE;SARI_RS06110;SARI_01321;2170;SALAR;0
SALDC04441;yjiA;SED_RS23700;SeD_A4943;2186;SALDC;0
SALEP04241;yjiA;SEN_RS22325;SEN4295;2186;SALEP;0
SALPA04027;yjiA;SPA_RS22045;SPA4351;2186;SALPA;0
SALPB05482;yjiA;SPAB_RS23265;SPAB_05700;2186;SALPB;0
SALHS04562;yjiA;SEHA_RS23840;SeHA_C4936;2186;SALHS;0
SALPC04476;yjiA;SPC_RS23260;SPC_4667;2186;SALPC;0
SALBC03876;yjiA;SBG_RS20665;SBG_3941;2186;SALBC;0
SALTY04361;yjiA;STM4530;yjiA;2186;SALTY;0
SALNS04533;yjiA;SNSL254_RS24065;SNSL254_A4884;2186;SALNS;0
SALTI04481;yjiA;STY_RS23385;STY4888;2186;SALTI;0
SALAR02928;yjiA;SARI_RS14280;SARI_03050;2186;SALAR;0
SALTD04444;yjiA;STMMW_RS23270;STM_MW44761;2186;SALTD;0
SALTS04431;yjiA;SL1344_RS23245;SL1344_4461;2186;SALTS;0
SALT105243;yjiA;STM14_RS23740;STM14_5443;2186;SALT1;0
SALA404482;yjiA;SEAG_RS23135;SeAg_B4857;2186;SALA4;0
SALT404539;yjiA;STM474_RS23245;STM474_4734;2186;SALT4;0
SALCH04328;yjiA;SCH_RS22900;SC4382;2186;SALCH;0
SALSV04422;yjiA;SESA_RS23140;SeSA_A4783;2186;SALSV;0
SALG204196;yjiA;SG_RS22070;SG4360;2186;SALG2;0
SALPK04209;yjiA;SSPA_RS22015;SSPA4040;2186;SALPK;0
SALTY03463;uspA;STM3591;uspA;4582;SALTY;0
SALT403618;uspA;STM474_RS18505;STM474_3759;4582;SALT4;0
SALDC01997;flgL;SED_RS10835;SeD_A2188;2204;SALDC;0
SALEP01849;flgL;SEN_RS09695;SEN1864;2204;SALEP;0
SALPA01545;flgL;SPA_RS08355;SPA1667;2204;SALPA;0
SALPB02252;flgL;SPAB_RS09535;SPAB_02342;2204;SALPB;0
SALHS01208;flgL;SEHA_RS06755;SeHA_C1296;2204;SALHS;0
SALPC02445;flgL;SPC_RS12775;SPC_2565;2204;SALPC;0
SALBC01019;flgL;SBG_RS05330;SBG_1022;2204;SALBC;0
SALTY01137;flgL;STM1184;flgL;2204;SALTY;0
SALNS01207;flgL;SNSL254_RS07175;SNSL254_A1281;2204;SALNS;0
SALTI01099;flgL;STY_RS05690;STY1223;2204;SALTI;0
SALAR01737;flgL;SARI_RS08440;SARI_01813;2204;SALAR;0
SALTD01182;flgL;STMMW_RS06125;STM_MW11921;2204;SALTD;0
SALTS01112;flgL;SL1344_RS05835;SL1344_1121;2204;SALTS;0
SALT101307;flgL;STM14_RS06420;STM14_1355;2204;SALT1;0
SALA401872;flgL;SEAG_RS09730;SeAg_B2004;2204;SALA4;0
SALT401133;flgL;STM474_RS05835;STM474_1180;2204;SALT4;0
SALCH01115;flgL;SCH_RS06055;SC1131;2204;SALCH;0
SALSV01173;flgL;SESA_RS06590;SeSA_A1252;2204;SALSV;0
SALG201886;flgN;SG_RS09875;SG1951;4632;SALG2;0
SALG201873;flgL;SG_RS09810;SG1938;2204;SALG2;0
SALPK01615;flgL;SSPA_RS08330;SSPA1549;2204;SALPK;0
SALDC01999;flgJ;SED_RS10845;SeD_A2190;2221;SALDC;0
SALEP01851;flgJ;SEN_RS09705;SEN1866;2221;SALEP;0
SALPA01547;flgJ;SPA_RS08365;SPA1669;2221;SALPA;0
SALPB02254;flgJ;SPAB_RS09545;SPAB_02344;2221;SALPB;0
SALHS01206;flgJ;SEHA_RS06745;SeHA_C1294;2221;SALHS;0
SALPC02447;flgJ;SPC_RS12785;SPC_2567;2221;SALPC;0
SALBC01017;flgJ;SBG_RS05320;SBG_1020;2221;SALBC;0
SALTY01135;flgJ;STM1182;flgJ;2221;SALTY;0
SALNS01205;flgJ;SNSL254_RS07165;SNSL254_A1279;2221;SALNS;0
SALTI01097;flgJ;STY_RS05680;STY1221;2221;SALTI;0
SALAR01739;flgJ;SARI_RS08450;SARI_01815;2221;SALAR;0
SALTD01180;flgJ;STMMW_RS06115;STM_MW11901;2221;SALTD;0
SALTS01110;flgJ;SL1344_RS05825;SL1344_1119;2221;SALTS;0
SALT101305;flgJ;STM14_RS06410;STM14_1353;2221;SALT1;0
SALA401874;flgJ;SEAG_RS09740;SeAg_B2006;2221;SALA4;0
SALT401131;flgJ;STM474_RS05825;STM474_1178;2221;SALT4;0
SALCH01113;flgJ;SCH_RS06045;SC1129;2221;SALCH;0
SALSV01171;flgJ;SESA_RS06580;SeSA_A1250;2221;SALSV;0
SALG201875;flgJ;SG_RS09820;SG1940;2221;SALG2;0
SALPK01617;flgJ;SSPA_RS08340;SSPA1551;2221;SALPK;0
SALDC00739;SeD_A0821;SED_RS04300;SeD_A0821;2244;SALDC;0
SALEP00670;SEN0676;SEN_RS03485;SEN0676;2244;SALEP;0
SALPA01883;SPA2028;SPA_RS10200;SPA2028;2244;SALPA;0
SALPB02721;SPAB_02821;SPAB_RS11485;SPAB_02821;2244;SALPB;0
SALHS00774;SeHA_C0836;SEHA_RS04510;SeHA_C0836;2244;SALHS;0
SALPC00701;SPC_0723;SPC_RS03590;SPC_0723;2244;SALPC;0
SALBC00601;SBG_0606;SBG_RS03170;SBG_0606;2244;SALBC;0
SALTY00692;ybgK;STM0713;ybgK;2244;SALTY;0
SALNS00723;SNSL254_A0773;SNSL254_RS04665;SNSL254_A0773;2244;SALNS;0
SALTI00686;STY0753;STY_RS03540;STY0753;2244;SALTI;0
SALAR02134;SARI_02223;SARI_RS10380;SARI_02223;2244;SALAR;0
SALTD00761;STM_MW07701;STMMW_RS03900;STM_MW07701;2244;SALTD;0
SALTS00690;SL1344_0694;SL1344_RS03605;SL1344_0694;2244;SALTS;0
SALT100803;STM14_0832;STM14_RS04180;STM14_0832;2244;SALT1;0
SALA400702;SeAg_B0760;SEAG_RS03845;SeAg_B0760;2244;SALA4;0
SALT400706;STM474_0735;STM474_RS03605;STM474_0735;2244;SALT4;0
SALCH00728;SC0732;SCH_RS03935;SC0732;2244;SALCH;0
SALSV00810;SeSA_A0870;SESA_RS04750;SeSA_A0870;2244;SALSV;0
SALG200691;SG0709;SG_RS03580;SG0709;2244;SALG2;0
SALPK01969;SSPA1889;SSPA_RS10175;SSPA1889;2244;SALPK;0
SALDC00738;pxpB;SED_RS04295;SeD_A0820;3526;SALDC;0
SALEP00669;pxpB;SEN_RS03480;SEN0675;3526;SALEP;0
SALPA01884;pxpB;SPA_RS10205;SPA2029;3526;SALPA;0
SALPB02722;pxpB;SPAB_RS11490;SPAB_02822;3526;SALPB;0
SALHS00773;pxpB;SEHA_RS04505;SeHA_C0835;3526;SALHS;0
SALPC00700;pxpB;SPC_RS03585;SPC_0722;3526;SALPC;0
SALBC00600;pxpB;SBG_RS03165;SBG_0605;3526;SALBC;0
SALTY00691;ybgJ;STM0712;ybgJ;3526;SALTY;0
SALNS00722;pxpB;SNSL254_RS04660;SNSL254_A0772;3526;SALNS;0
SALTI00685;pxpB;STY_RS03535;STY0752;3526;SALTI;0
SALAR02135;pxpB;SARI_RS10385;SARI_02224;3526;SALAR;0
SALTD00760;pxpB;STMMW_RS03895;STM_MW07691;3526;SALTD;0
SALTS00689;pxpB;SL1344_RS03600;SL1344_0693;3526;SALTS;0
SALT100802;pxpB;STM14_RS04175;STM14_0831;3526;SALT1;0
SALA400701;pxpB;SEAG_RS03840;SeAg_B0759;3526;SALA4;0
SALT400705;pxpB;STM474_RS03600;STM474_0734;3526;SALT4;0
SALCH00727;pxpB;SCH_RS03930;SC0731;3526;SALCH;0
SALSV00809;pxpB;SESA_RS04745;SeSA_A0869;3526;SALSV;0
SALG200690;pxpB;SG_RS03575;SG0708;3526;SALG2;0
SALPK01970;pxpB;SSPA_RS10180;SSPA1890;3526;SALPK;0
SALPB00152;rsmH;SPAB_RS00600;SPAB_00154;2287;SALPB;0
SALDC02144;ldtA;SED_RS11605;SeD_A2350;2297;SALDC;0
SALEP01998;ldtA;SEN_RS10490;SEN2013;2297;SALEP;0
SALPA00797;ldtA;SPA_RS04280;SPA0856;2297;SALPA;0
SALPB01054;ldtA;SPAB_RS04570;SPAB_01090;2297;SALPB;0
SALHS02083;ldtA;SEHA_RS11225;SeHA_C2237;2297;SALHS;0
SALPC01629;ldtA;SPC_RS08480;SPC_1700;2297;SALPC;0
SALBC01845;ldtA;SBG_RS09700;SBG_1881;2297;SALBC;0
SALTY01941;erfK;STM2015;erfK;2297;SALTY;0
SALNS02051;ldtA;SNSL254_RS11465;SNSL254_A2191;2297;SALNS;0
SALTI02017;ldtA;STY_RS10430;STY2218;2297;SALTI;0
SALAR00832;ldtA;SARI_RS04115;SARI_00873;2297;SALAR;0
SALTD02030;ldtA;STMMW_RS10565;STM_MW20461;2297;SALTD;0
SALTS01979;ldtA;SL1344_RS10375;SL1344_1991;2297;SALTS;0
SALT102408;ldtA;STM14_RS11280;STM14_2503;2297;SALT1;0
SALA401983;ldtA;SEAG_RS10335;SeAg_B2137;2297;SALA4;0
SALT402014;ldtA;STM474_RS10375;STM474_2100;2297;SALT4;0
SALCH01999;ldtA;SCH_RS10615;SC2023;2297;SALCH;0
SALSV02038;ldtA;SESA_RS10950;SeSA_A2184;2297;SALSV;0
SALG201971;ldtA;SG_RS10325;SG2039;2297;SALG2;0
SALPK00828;ldtA;SSPA_RS04250;SSPA0801;2297;SALPK;0
SALTI02389;smrB;STY_RS12335;STY2618;3937;SALTI;0
SALDC03373;aaeR;SED_RS18005;SeD_A3727;2308;SALDC;0
SALEP03173;aaeR;SEN_RS16640;SEN3200;2308;SALEP;0
SALPA03008;aaeR;SPA_RS16395;SPA3234;2308;SALPA;0
