uniprotAC;name;locus;groupID;strain
B5FJR1;SeD_A3858;SeD_A3858;2266;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FJR2;SeD_A3859;SeD_A3859;3401;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FJR3;SeD_A3860;SeD_A3860;2905;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FMC0;SeD_A4189;SeD_A4189;1356;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FPS0;SeD_A4471;SeD_A4471;797;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FPS2;SeD_A4472;SeD_A4472;969;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FPS3;SeD_A4474;SeD_A4474;956;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FPS4;SeD_A4475;SeD_A4475;3472;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FPS5;SeD_A4476;SeD_A4476;528;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FT90;SeD_A4944;SeD_A4944;83;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FU64;SeD_A1600;SeD_A1600;1778;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FL34;SeD_A2243;SeD_A2243;4434;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FUK6;pspD;SeD_A1645;3032;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FP87;SeD_A0917;SeD_A0917;2823;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FJB8;SeD_A2023;SeD_A2023;2466;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FJD1;SeD_A2036;SeD_A2036;953;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FV44;SeD_A3529;SeD_A3529;2209;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FV45;SeD_A3530;SeD_A3530;3984;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FV47;SeD_A3532;SeD_A3532;2544;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FQ04;artP;SeD_A0995;609;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FPJ4;hisP;SeD_A2701;3272;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FNQ5;SeD_A2606;SeD_A2606;129;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FU09;engD;SeD_A1537;711;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FQU7;SeD_A1091;SeD_A1091;1232;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FQU8;SeD_A1092;SeD_A1092;4927;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FQU9;SeD_A1093;SeD_A1093;2967;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FM99;SeD_A4164;SeD_A4164;1968;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FMA0;SeD_A4165;SeD_A4165;214;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FMA2;SeD_A4170;SeD_A4170;4444;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FS03;SeD_A2998;SeD_A2998;4570;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FS04;SeD_A2999;SeD_A2999;669;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FS05;SeD_A3000;SeD_A3000;1189;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FRY3;SeD_A1295;SeD_A1295;4120;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FRY5;uvrC;SeD_A1297;1516;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FTF6;SeD_A1431;SeD_A1431;3762;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FRE0;SeD_A2976;SeD_A2976;5892;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FSK2;SeD_A1318;SeD_A1318;4851;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FV59;SeD_A3544;SeD_A3544;4367;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FHS6;SeD_A3545;SeD_A3545;385;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FHS7;SeD_A3546;SeD_A3546;34;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FHS8;SeD_A3547;SeD_A3547;1355;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FPR8;SeD_A4469;SeD_A4469;888;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FPR9;SeD_A4470;SeD_A4470;2410;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FJ55;mltD;SeD_A0283;1687;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FK04;SeD_A0386;SeD_A0386;2514;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FLS3;SeD_A0615;SeD_A0615;5869;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FLW8;SeD_A2330;SeD_A2330;5868;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FMW0;SeD_A2489;SeD_A2489;2930;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FK38;SeD_A2092;SeD_A2092;920;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FLI7;kbl;SeD_A4095;1908;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FJU0;SeD_A0313;SeD_A0313;5889;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FML3;SeD_A0714;SeD_A0714;2958;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FTI6;SeD_A1467;SeD_A1467;35;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FTI7;SeD_A1468;SeD_A1468;2892;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FJ15;map;SeD_A0236;3298;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FII9;SeD_A1931;SeD_A1931;2203;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FR73;sseA;SeD_A2904;684;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FV48;SeD_A3533;SeD_A3533;5148;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FV51;icc;SeD_A3536;5871;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FV52;SeD_A3537;SeD_A3537;1163;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FV53;nudF;SeD_A3538;3537;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FJS0;SeD_A3868;SeD_A3868;176;Salmonella_enterica_serovar_Dublin_CT_02021853
B5FJS1;pckA;SeD_A3869;1962;Salmonella_enterica_serovar_Dublin_CT_02021853
B5QZY8;SEN4081;SEN4081;995;Salmonella_enterica_serovar_Enteritidis_P125109
B5QZY9;SEN4082;SEN4082;2405;Salmonella_enterica_serovar_Enteritidis_P125109
B5QWI5;spy;SEN1735;1597;Salmonella_enterica_serovar_Enteritidis_P125109
B5R0B9;SEN2122;SEN2122;470;Salmonella_enterica_serovar_Enteritidis_P125109
B5R0C2;yegB;SEN2125;1590;Salmonella_enterica_serovar_Enteritidis_P125109
B5R0C3;baeS;SEN2126;4256;Salmonella_enterica_serovar_Enteritidis_P125109
B5R4I8;acrD;SEN2460;2420;Salmonella_enterica_serovar_Enteritidis_P125109
B5QTP0;hdeB;SEN1493;3120;Salmonella_enterica_serovar_Enteritidis_P125109
B5QTZ9;mgtC;SEN3586;2780;Salmonella_enterica_serovar_Enteritidis_P125109
B5R3G8;yadR;SEN0209;3837;Salmonella_enterica_serovar_Enteritidis_P125109
B5QVT1;sufC;SEN1674;2620;Salmonella_enterica_serovar_Enteritidis_P125109
B5R235;napF;SEN2244;3301;Salmonella_enterica_serovar_Enteritidis_P125109
B5R370;yhgH;SEN3336;3232;Salmonella_enterica_serovar_Enteritidis_P125109
B5R1R2;caiA;SEN0074;2824;Salmonella_enterica_serovar_Enteritidis_P125109
B5QVK6;ybdN;SEN0574;2488;Salmonella_enterica_serovar_Enteritidis_P125109
B5QVL9;citT;SEN0587;2185;Salmonella_enterica_serovar_Enteritidis_P125109
B5QVM0;citG;SEN0588;6161;Salmonella_enterica_serovar_Enteritidis_P125109
B5QX19;ybgE;SEN0693;3254;Salmonella_enterica_serovar_Enteritidis_P125109
B5QX78;ybhL;SEN0753;1999;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYQ4;focA;SEN0878;612;Salmonella_enterica_serovar_Enteritidis_P125109
B5R047;SEN0974;SEN0974;3792;Salmonella_enterica_serovar_Enteritidis_P125109
B5R3K1;sirC;SEN1265;2989;Salmonella_enterica_serovar_Enteritidis_P125109
B5R3K2;ychA;SEN1266;2669;Salmonella_enterica_serovar_Enteritidis_P125109
B5R3K9;narX;SEN1273;1451;Salmonella_enterica_serovar_Enteritidis_P125109
B5QXC5;ndh;SEN1838;2211;Salmonella_enterica_serovar_Enteritidis_P125109
B5R256;glpT;SEN2265;2152;Salmonella_enterica_serovar_Enteritidis_P125109
B5R565;SEN2484;SEN2484;1211;Salmonella_enterica_serovar_Enteritidis_P125109
B5QTS4;hmpA;SEN2536;3427;Salmonella_enterica_serovar_Enteritidis_P125109
B5QZ52;aer;SEN3059;1815;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUM4;SEN3629;SEN3629;2326;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUM5;ccmF;SEN3630;1950;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUM6;SEN3631;SEN3631;4112;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUM7;ccmD;SEN3632;3881;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUM8;SEN3633;SEN3633;2993;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUM9;ccmB;SEN3634;835;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUN0;ccmA;SEN3635;1568;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUN1;SEN3636;SEN3636;2166;Salmonella_enterica_serovar_Enteritidis_P125109
B5QZA5;SEN4051;SEN4051;2462;Salmonella_enterica_serovar_Enteritidis_P125109
B5QZA6;SEN4052;SEN4052;4261;Salmonella_enterica_serovar_Enteritidis_P125109
B5R177;setB;SEN2200;582;Salmonella_enterica_serovar_Enteritidis_P125109
B5QXJ8;SEN2914;SEN2914;2240;Salmonella_enterica_serovar_Enteritidis_P125109
B5QXJ9;SEN2915;SEN2915;1078;Salmonella_enterica_serovar_Enteritidis_P125109
B5QXK0;SEN2916;SEN2916;2692;Salmonella_enterica_serovar_Enteritidis_P125109
B5QXK1;SEN2917;SEN2917;47;Salmonella_enterica_serovar_Enteritidis_P125109
B5QXK2;SEN2918;SEN2918;3875;Salmonella_enterica_serovar_Enteritidis_P125109
B5R2T8;SEN1204;SEN1204;2778;Salmonella_enterica_serovar_Enteritidis_P125109
B5QVV2;pps;SEN1695;898;Salmonella_enterica_serovar_Enteritidis_P125109
B5QWL2;yeaD;SEN1763;1034;Salmonella_enterica_serovar_Enteritidis_P125109
B5QY24;csgE;SEN1907;183;Salmonella_enterica_serovar_Enteritidis_P125109
B5QY25;csgF;SEN1908;3566;Salmonella_enterica_serovar_Enteritidis_P125109
B5QY26;csgG;SEN1909;2268;Salmonella_enterica_serovar_Enteritidis_P125109
B5QXQ1;ppc;SEN3914;302;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYG4;aceB;SEN3965;1939;Salmonella_enterica_serovar_Enteritidis_P125109
B5R252;yfaE;SEN2261;2460;Salmonella_enterica_serovar_Enteritidis_P125109
B5R3W9;rpoH;SEN3391;2741;Salmonella_enterica_serovar_Enteritidis_P125109
B5QW96;polA;SEN3788;3338;Salmonella_enterica_serovar_Enteritidis_P125109
B5R4Y5;psiF;SEN0367;2285;Salmonella_enterica_serovar_Enteritidis_P125109
B5QTE4;sbcC;SEN0378;2906;Salmonella_enterica_serovar_Enteritidis_P125109
B5R062;phoH;SEN0987B;2539;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUB6;ydfH;SEN1541;3753;Salmonella_enterica_serovar_Enteritidis_P125109
B5QWL5;mipA;SEN1766;1241;Salmonella_enterica_serovar_Enteritidis_P125109
B5R3B2;ugpC;SEN3377;1652;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUR2;phoU;SEN3667;2721;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUR3;pstB;SEN3668;4044;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYI9;yjbA;SEN3993;946;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYF7;zraP;SEN3958;148;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYF8;hydH;SEN3959;4194;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYN7;cydC;SEN0860;3749;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYN8;cydD;SEN0861;3045;Salmonella_enterica_serovar_Enteritidis_P125109
B5R4D3;ogt;SEN1372;2232;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUM4;ccmG;SEN2231;2326;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUM5;SEN2232;SEN2232;1950;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUM6;ccmE;SEN2233;4112;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUM7;SEN2234;SEN2234;3881;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUM8;SEN2235;SEN2235;2993;Salmonella_enterica_serovar_Enteritidis_P125109
B5R227;SEN2236;SEN2236;835;Salmonella_enterica_serovar_Enteritidis_P125109
B5R228;SEN2237;SEN2237;1568;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYC1;hybD;SEN2989;436;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYC3;hybB;SEN2991;2321;Salmonella_enterica_serovar_Enteritidis_P125109
B5R0S8;ytfE;SEN4167;1958;Salmonella_enterica_serovar_Enteritidis_P125109
B5R3T5;yfdZ;SEN2388;123;Salmonella_enterica_serovar_Enteritidis_P125109
B5QU63;ybaJ;SEN0455;1701;Salmonella_enterica_serovar_Enteritidis_P125109
B5QZH5;yccA;SEN0950;1003;Salmonella_enterica_serovar_Enteritidis_P125109
B5R1X1;yebG;SEN1121;595;Salmonella_enterica_serovar_Enteritidis_P125109
B5R1X2;yebF;SEN1122;1367;Salmonella_enterica_serovar_Enteritidis_P125109
B5QY20;csgC;SEN1903;3503;Salmonella_enterica_serovar_Enteritidis_P125109
B5QY21;csgA;SEN1904;2907;Salmonella_enterica_serovar_Enteritidis_P125109
B5QY22;csgB;SEN1905;2143;Salmonella_enterica_serovar_Enteritidis_P125109
B5QTV1;rseC;SEN2564;2798;Salmonella_enterica_serovar_Enteritidis_P125109
B5QZQ5;yqjA;SEN3068;3771;Salmonella_enterica_serovar_Enteritidis_P125109
B5R2C2;ppiA;SEN3299;2912;Salmonella_enterica_serovar_Enteritidis_P125109
B5QU38;yidQ;SEN3626;3731;Salmonella_enterica_serovar_Enteritidis_P125109
B5QW93;yihE;SEN3785;372;Salmonella_enterica_serovar_Enteritidis_P125109
B5QWZ3;cpxP;SEN3850;149;Salmonella_enterica_serovar_Enteritidis_P125109
B5R022;yjeP;SEN4117;1610;Salmonella_enterica_serovar_Enteritidis_P125109
B5QU44;ybaW;SEN0436;226;Salmonella_enterica_serovar_Enteritidis_P125109
B5QZF8;lonH;SEN0933;2986;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYG7;SEN3968;SEN3968;659;Salmonella_enterica_serovar_Enteritidis_P125109
B5QU59;rpmJ;SEN0451;1452;Salmonella_enterica_serovar_Enteritidis_P125109
B5R3D8;stiH;SEN0179;1178;Salmonella_enterica_serovar_Enteritidis_P125109
B5R3D9;stiC;SEN0180;3325;Salmonella_enterica_serovar_Enteritidis_P125109
B5R3E0;stiB;SEN0181;2924;Salmonella_enterica_serovar_Enteritidis_P125109
B5R3E1;stiA;SEN0182;2417;Salmonella_enterica_serovar_Enteritidis_P125109
B5QZE0;SEN0912A;SEN0912A;5268;Salmonella_enterica_serovar_Enteritidis_P125109
B5R3N5;yciB;SEN1299;2797;Salmonella_enterica_serovar_Enteritidis_P125109
B5R3N6;yciC;SEN1300;1383;Salmonella_enterica_serovar_Enteritidis_P125109
B5QXX7;ybjC;SEN0819;2613;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYJ7;rimK;SEN0821;1296;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUA8;marB;SEN1533;2086;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUF2;ompN;SEN1575;2719;Salmonella_enterica_serovar_Enteritidis_P125109
B5R172;yeiH;SEN2195;2009;Salmonella_enterica_serovar_Enteritidis_P125109
B5R173;nfo;SEN2196;2220;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYI4;pgi;SEN3987;2242;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUV4;ybcJ;SEN0522;3405;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUV6;fimA;SEN0524;5925;Salmonella_enterica_serovar_Enteritidis_P125109
B5R4Z9;SEN1392;SEN1392;5926;Salmonella_enterica_serovar_Enteritidis_P125109
B5QTR7;SEN1522;SEN1522;1751;Salmonella_enterica_serovar_Enteritidis_P125109
B5QTR8;SEN1523;SEN1523;566;Salmonella_enterica_serovar_Enteritidis_P125109
B5QWP0;SEN1792;SEN1792;3395;Salmonella_enterica_serovar_Enteritidis_P125109
B5QWP1;SEN1793;SEN1793;1402;Salmonella_enterica_serovar_Enteritidis_P125109
B5QX85;SEN1797;SEN1797;1117;Salmonella_enterica_serovar_Enteritidis_P125109
B5QY32;SEN1915;SEN1915;4156;Salmonella_enterica_serovar_Enteritidis_P125109
B5R409;yhjD;SEN3431;399;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYI0;SEN3982;SEN3982;1666;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYI2;SEN3985;SEN3985;2031;Salmonella_enterica_serovar_Enteritidis_P125109
B5R2E0;SEN4270;SEN4270;652;Salmonella_enterica_serovar_Enteritidis_P125109
B5R1Q8;caiE;SEN0069;3030;Salmonella_enterica_serovar_Enteritidis_P125109
B5R1S1;SEN0084;SEN0084;49;Salmonella_enterica_serovar_Enteritidis_P125109
B5R2N1;yacA;SEN0136;3157;Salmonella_enterica_serovar_Enteritidis_P125109
B5R463;ybeJ;SEN0285;2451;Salmonella_enterica_serovar_Enteritidis_P125109
B5QTE3;araJ;SEN0377;3508;Salmonella_enterica_serovar_Enteritidis_P125109
B5QU86;SEN0478;SEN0478;173;Salmonella_enterica_serovar_Enteritidis_P125109
B5QU89;ybbJ;SEN0481;2862;Salmonella_enterica_serovar_Enteritidis_P125109
B5QU90;ybbK;SEN0482;569;Salmonella_enterica_serovar_Enteritidis_P125109
B5QU91;ybbL;SEN0483;4023;Salmonella_enterica_serovar_Enteritidis_P125109
B5QU92;ybbM;SEN0484;460;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUA2;ybbB;SEN0494;3176;Salmonella_enterica_serovar_Enteritidis_P125109
B5QZE2;sseI;SEN0916;3760;Salmonella_enterica_serovar_Enteritidis_P125109
B5QZH7;pipB;SEN0952;2759;Salmonella_enterica_serovar_Enteritidis_P125109
B5R066;SEN0991;SEN0991;2205;Salmonella_enterica_serovar_Enteritidis_P125109
B5R098;yedP;SEN1024;529;Salmonella_enterica_serovar_Enteritidis_P125109
B5R1W6;yebK;SEN1116;2970;Salmonella_enterica_serovar_Enteritidis_P125109
B5R207;pagK;SEN1170;4466;Salmonella_enterica_serovar_Enteritidis_P125109
B5R217;SEN1181;SEN1181;3421;Salmonella_enterica_serovar_Enteritidis_P125109
B5R218;sopE2;SEN1182;2028;Salmonella_enterica_serovar_Enteritidis_P125109
B5R2Y5;SEN1254;SEN1254;5141;Salmonella_enterica_serovar_Enteritidis_P125109
B5R494;SEN1335;SEN1335;3162;Salmonella_enterica_serovar_Enteritidis_P125109
B5R4D0;ynaJ;SEN1369;413;Salmonella_enterica_serovar_Enteritidis_P125109
B5R521;SEN1417;SEN1417;3856;Salmonella_enterica_serovar_Enteritidis_P125109
B5R522;SEN1418;SEN1418;2579;Salmonella_enterica_serovar_Enteritidis_P125109
B5R523;SEN1419;SEN1419;544;Salmonella_enterica_serovar_Enteritidis_P125109
B5R524;SEN1420;SEN1420;1747;Salmonella_enterica_serovar_Enteritidis_P125109
B5R525;SEN1421;SEN1421;3037;Salmonella_enterica_serovar_Enteritidis_P125109
B5R526;sseJ;SEN1422;3727;Salmonella_enterica_serovar_Enteritidis_P125109
B5R527;SEN1423;SEN1423;4538;Salmonella_enterica_serovar_Enteritidis_P125109
B5R528;SEN1423A;SEN1423A;3651;Salmonella_enterica_serovar_Enteritidis_P125109
B5QTK1;sifB;SEN1454;343;Salmonella_enterica_serovar_Enteritidis_P125109
B5QTK2;ugtL;SEN1455;2876;Salmonella_enterica_serovar_Enteritidis_P125109
B5QTR9;SEN1524;SEN1524;1868;Salmonella_enterica_serovar_Enteritidis_P125109
B5QV48;ssaJ;SEN1636;2633;Salmonella_enterica_serovar_Enteritidis_P125109
B5QV49;ssaI;SEN1637;3088;Salmonella_enterica_serovar_Enteritidis_P125109
B5QV50;ssaH;SEN1638;4002;Salmonella_enterica_serovar_Enteritidis_P125109
B5QV51;ssaG;SEN1639;3322;Salmonella_enterica_serovar_Enteritidis_P125109
B5QV62;ssaD;SEN1650;3554;Salmonella_enterica_serovar_Enteritidis_P125109
B5QV63;ssaC;SEN1651;685;Salmonella_enterica_serovar_Enteritidis_P125109
B5QV64;ssaB;SEN1652;2655;Salmonella_enterica_serovar_Enteritidis_P125109
B5QV67;orf242;SEN1655;983;Salmonella_enterica_serovar_Enteritidis_P125109
B5QVU6;ydiP;SEN1689;174;Salmonella_enterica_serovar_Enteritidis_P125109
B5QWL6;yeaG;SEN1767;1623;Salmonella_enterica_serovar_Enteritidis_P125109
B5QWL7;yeaH;SEN1768;1162;Salmonella_enterica_serovar_Enteritidis_P125109
B5QX87;SEN1799;SEN1799;3076;Salmonella_enterica_serovar_Enteritidis_P125109
B5QXB2;sifA;SEN1825;1319;Salmonella_enterica_serovar_Enteritidis_P125109
B5QY37;SEN1919A;SEN1919A;4164;Salmonella_enterica_serovar_Enteritidis_P125109
B5QY38;SEN1920;SEN1920;4041;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYT6;SEN1971;SEN1971;3947;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYU2;SEN1979;SEN1979;4903;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYU3;SEN1980;SEN1980;4333;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYU4;SEN1981;SEN1981;5536;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYU5;SEN1981A;SEN1981A;5163;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYU6;SEN1982;SEN1982;3556;Salmonella_enterica_serovar_Enteritidis_P125109
B5R0D0;SEN2134;SEN2134;3643;Salmonella_enterica_serovar_Enteritidis_P125109
B5R0G4;yohF;SEN2165;1524;Salmonella_enterica_serovar_Enteritidis_P125109
B5R0G5;yohG;SEN2166;2694;Salmonella_enterica_serovar_Enteritidis_P125109
B5R199;sspH2;SEN2224;2091;Salmonella_enterica_serovar_Enteritidis_P125109
B5R1A0;SEN2227;SEN2227;4083;Salmonella_enterica_serovar_Enteritidis_P125109
B5R260;SEN2269;SEN2269;2059;Salmonella_enterica_serovar_Enteritidis_P125109
B5R4F7;yfeZ;SEN2429;1069;Salmonella_enterica_serovar_Enteritidis_P125109
B5R4G1;SEN2433;SEN2433;4364;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUI1;SEN2614;SEN2614;4584;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUI9;SEN2624;SEN2624;1253;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUJ0;virK;SEN2625;461;Salmonella_enterica_serovar_Enteritidis_P125109
B5QVZ3;pphB;SEN2745;5930;Salmonella_enterica_serovar_Enteritidis_P125109
B5QZR0;yqjF;SEN3073;1675;Salmonella_enterica_serovar_Enteritidis_P125109
B5QZU9;SEN3112;SEN3112;2733;Salmonella_enterica_serovar_Enteritidis_P125109
B5QZV0;SEN3113;SEN3113;3770;Salmonella_enterica_serovar_Enteritidis_P125109
B5R4R5;SEN3500;SEN3500;3467;Salmonella_enterica_serovar_Enteritidis_P125109
B5R4R6;SEN3501;SEN3501;4220;Salmonella_enterica_serovar_Enteritidis_P125109
B5R5C2;yibL;SEN3511;929;Salmonella_enterica_serovar_Enteritidis_P125109
B5QU19;SEN3607;SEN3607;1215;Salmonella_enterica_serovar_Enteritidis_P125109
B5QU22;SEN3610;SEN3610;4045;Salmonella_enterica_serovar_Enteritidis_P125109
B5QU28;SEN3616;SEN3616;3500;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUN6;torT;SEN3641;3603;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYF3;nfi;SEN3954;4118;Salmonella_enterica_serovar_Enteritidis_P125109
B5QYF4;yjaG;SEN3955;3803;Salmonella_enterica_serovar_Enteritidis_P125109
B5QZA9;yjcO;SEN4055;1512;Salmonella_enterica_serovar_Enteritidis_P125109
B5R0T8;ytfM;SEN4178;1554;Salmonella_enterica_serovar_Enteritidis_P125109
B5R0T9;ytfN;SEN4179;2463;Salmonella_enterica_serovar_Enteritidis_P125109
B5R0U0;ytfP;SEN4180;1238;Salmonella_enterica_serovar_Enteritidis_P125109
B5R1H8;SEN4203;SEN4203;2529;Salmonella_enterica_serovar_Enteritidis_P125109
B5R4X5;yaiV;SEN0357;2783;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUX6;SEN0543;SEN0543;1392;Salmonella_enterica_serovar_Enteritidis_P125109
B5QXV8;SEN0800;SEN0800;2847;Salmonella_enterica_serovar_Enteritidis_P125109
B5QXV9;SEN0801;SEN0801;4402;Salmonella_enterica_serovar_Enteritidis_P125109
B5QXW0;SEN0802;SEN0802;2709;Salmonella_enterica_serovar_Enteritidis_P125109
B5R122;araH;SEN1074;3819;Salmonella_enterica_serovar_Enteritidis_P125109
B5R1V6;yebB;SEN1106;3357;Salmonella_enterica_serovar_Enteritidis_P125109
B5R1V7;SEN1107;SEN1107;3002;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUB2;ydeJ;SEN1537;463;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUD9;ynfL;SEN1563;1688;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUE0;ynfM;SEN1564;3805;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUE1;SEN1564A;SEN1564A;4946;Salmonella_enterica_serovar_Enteritidis_P125109
B5R0B1;wza;SEN2114;2801;Salmonella_enterica_serovar_Enteritidis_P125109
B5R0B2;yegH;SEN2115;1817;Salmonella_enterica_serovar_Enteritidis_P125109
B5R171;yeiE;SEN2194;3444;Salmonella_enterica_serovar_Enteritidis_P125109
B5R3V1;yfeR;SEN2405;81;Salmonella_enterica_serovar_Enteritidis_P125109
B5R3V2;yfeH;SEN2406;521;Salmonella_enterica_serovar_Enteritidis_P125109
B5QVB7;SEN2710;SEN2710;193;Salmonella_enterica_serovar_Enteritidis_P125109
B5QVB9;SEN2712;SEN2712;1290;Salmonella_enterica_serovar_Enteritidis_P125109
B5QVC0;prgK;SEN2713;6;Salmonella_enterica_serovar_Enteritidis_P125109
B5QVC1;prgJ;SEN2714;3192;Salmonella_enterica_serovar_Enteritidis_P125109
B5QVC2;prgI;SEN2715;550;Salmonella_enterica_serovar_Enteritidis_P125109
B5QVC3;prgH;SEN2716;2739;Salmonella_enterica_serovar_Enteritidis_P125109
B5QY98;SEN2966;SEN2966;4143;Salmonella_enterica_serovar_Enteritidis_P125109
B5QY99;SEN2967;SEN2967;2124;Salmonella_enterica_serovar_Enteritidis_P125109
B5R0M1;degQ;SEN3181;382;Salmonella_enterica_serovar_Enteritidis_P125109
B5R4M7;lpfA;SEN3463;5929;Salmonella_enterica_serovar_Enteritidis_P125109
B5QUY6;entD;SEN0553;1943;Salmonella_enterica_serovar_Enteritidis_P125109
