Entry	Gene names  (ordered locus )	Gene names  (primary )	Organism	Organism ID
Q8Z859	t2034	yliJ	Salmonella typhi	90370
Q8XGE5	STY4411 t4121		Salmonella typhi	90370
Q8Z2R0	STY3900 t3641	viaA	Salmonella typhi	90370
Q8Z3L8	STY3400 t3140	rlmG	Salmonella typhi	90370
Q8Z536	t0559	pmrD	Salmonella typhi	90370
P66432	STY3464 t3201	rpsO	Salmonella typhi	90370
P0A1L2	STY2186 t0899	fliO	Salmonella typhi	90370
Q8XF15	t4001	feoA	Salmonella typhi	90370
Q8XGE0	STY4683 t4375	cutA	Salmonella typhi	90370
Q8Z5V2	STY2126 t0960	cheB	Salmonella typhi	90370
Q8Z740	STY1479 t1496	yncE	Salmonella typhi	90370
P67459	STY0463 t2439	xseB	Salmonella typhi	90370
Q8XGM2	STY3885 t3625	yihD	Salmonella typhi	90370
Q8Z253	STY4238 t3949		Salmonella typhi	90370
Q8Z2I9	t3761	rmbA	Salmonella typhi	90370
Q8Z6J9	STY1751 t1240	sufD	Salmonella typhi	90370
Q8Z9Q2	t0022	bcfA	Salmonella typhi	90370
Q8Z4I3	STY2870 t2638	recN	Salmonella typhi	90370
Q8XEY1	STY2846 t0257	yfiM	Salmonella typhi	90370
Q8Z4Q1	STY2753 t0345	xseA	Salmonella typhi	90370
Q8Z281	STY4196 t3910	yhjC	Salmonella typhi	90370
Q8Z7A3	STY1386 t1581	dmlR_7	Salmonella typhi	90370
Q8Z8P3	t2317	fimD	Salmonella typhi	90370
Q8Z8T6	STY0522 t2382	kefA_2	Salmonella typhi	90370
Q8Z7Z7	STY0994 t1942	mukF	Salmonella typhi	90370
Q8Z229	STY4279 t3989	glpG	Salmonella typhi	90370
Q8Z866	STY0884 t2044	moeB	Salmonella typhi	90370
Q8Z8C1	STY0793 t2129	tolA	Salmonella typhi	90370
Q8Z8I0	STY0689 t2229	rlpA	Salmonella typhi	90370
Q8Z3E7	STY3527 t3263		Salmonella typhi	90370
Q8Z8K8	STY0643 t2269	entH	Salmonella typhi	90370
Q8Z0S9	t4631	sthD	Salmonella typhi	90370
Q8XFR4	STY0444 t2457	yajC	Salmonella typhi	90370
Q8XGX1	t2107	ybhT	Salmonella typhi	90370
Q8Z5C1	STY2388 t0697	yehT	Salmonella typhi	90370
Q56119	STY0365 t2530	phoE	Salmonella typhi	90370
Q8XH17	t2055	ompX	Salmonella typhi	90370
Q8Z1Y4	t4052	fkpA	Salmonella typhi	90370
Q8Z776	STY1428 t1544	hrpA	Salmonella typhi	90370
P66687	STY3939 t3679	rnpA	Salmonella typhi	90370
Q8Z0W3	t4582	cstA	Salmonella typhi	90370
P67694	STY0161 t0145	zapD	Salmonella typhi	90370
Q8Z2D9	STY4112 t3835		Salmonella typhi	90370
Q8Z3I5	STY3456 t3193		Salmonella typhi	90370
Q8Z4H4	STY2889 t2667		Salmonella typhi	90370
Q8Z6S3	STY1643 t1346	hin_1	Salmonella typhi	90370
Q8Z6H5	STY1789 t1202	yniC	Salmonella typhi	90370
P0ADH1	HCM1.05c	insA	Salmonella typhi	90370
Q8Z5U7	STY2131 t0955	motB	Salmonella typhi	90370
Q8Z6L7	t1269	sseD	Salmonella typhi	90370
Q8Z6L3	t1264	ssaE	Salmonella typhi	90370
P96069	STM1422	ssaU	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P40727	STM1914	flhB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P55892	STM1922	motB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZPI6	STM1515	ydeI	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q9R803	STM1401	sseD	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P65977	STM2829	recA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
H9L4A0	STM1396	ssaE	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
E1WFT8				
E1WGF5				
E1WGG3				
E1WBJ7				
E1WFR7				
E1WA74				
P69917	STM2826	csrA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZMW8	STM2663	yfiO	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZJU2	STM4592	sthD	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZK93	STM4378	yjfN	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZMF3	STM2937	ygbF	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A241	STM1071	sulA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A271	STM4092	hslV	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P07800	STM1915	cheZ	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
O54296	STM3417	rpsK	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
H9L4B9	STM3756	rmbA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P04042	STM1917	cheB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZNZ0	STM1852	yebW	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZLZ8	STM3179	mdaB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZPD6	STM1586	yncE	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P25077	STM3359	mdh	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P63989	STM0313	dinB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPZ4	STM2681	grpE	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZLC5	STM3606	yhjB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZQQ4	STM0798	uvrB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZRC0	STM0449	clpX	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZRF6	STM0375	ampH	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P64281	STM3299	greA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A7S6	STM3448	rpsL	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P64052	STM0217	tsf	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZM40	STM3109	trmB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A1L5	STM1980	fliQ	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A1J7	STM1171	flgN	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZQ73	STM1061	rlmL	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P16328	STM1960	fliD	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPI5	STM3645	yiaD	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZLZ7	STM3182	yqiA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
O52714	STM1470	tus	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A9Y9	STM1837	cspC	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQK5	STM1461	cnu	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CR17	STM0473	hha	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A9Z4	STM2561	glnB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZKA5	STM4362	hflX	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P37722	STM0318	frsA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P40816	STM1775	prmC	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZKR8	STM4056	yiiM	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A297	STM4151	rplJ	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZK80	STM4394	rplI	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPA1	STM4326	aspA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P67073	STM2647	ung	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZK30	STM4476	holC	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZKE6	STM4287	phnO	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZP43	STM1755	ychJ	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZRR2	STM0179	yadE	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZLH5	STM3524	glpG	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPC2	STM4083	yiiR	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPV5	STM3014	lysR	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZNS7	STM1995	ompS	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A7L6	STM1336	rplT	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A2A3	STM4150	rplA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P67904	STM3441	rpsJ	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPV8	STM2983	ygdI	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZP54	STM1702	rnb	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPM2	STM3376	yhdH	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZN02	STM2599		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZNF7	STM2293		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P58480	STM0487	htpG	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZL64	STM3691		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZP65	STM1682	tpx	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZRX0	STM0075	fixA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P37589	STM2304	pmrD	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CR52	STM0319	crl	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZQL2	STM0862	yliJ	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P66431	STM3283	rpsO	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQ73	STM2220	yejG	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZK08	STM4499	yeeN	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q56108	STM2805	nrdH	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q56109	STM2806	nrdI	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A1G7	STM0013	dnaJ	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZQ28	STM1148	ymdC	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQ21	STM2496	hda	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPA2	STM4324	cutA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPK6	STM3505	feoA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A1L1	STM1978	fliO	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQ35	STM2380	yfcL	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQV8	STM0833	ompX	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZLL6	STM3453	fkpA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZP50	STM1732	ompW	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZPZ4	STM1234	mnmA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZQV7	STM0713	ybgK	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQV9	STM0831	dps	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZLU2	STM3266	diaA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A2N6	STM2428	zipA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P65510	STM3458	kefG	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A7Q8	STM3419	rpmJ	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P26973	STM3174	parC	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZMX3	STM2650	yfiP	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZRU8	STM0120	rsmH	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQ91	STM2156	yehR	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQE0	STM1820	tsaB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P26311	STM1227	pepT	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P63263	STM1112	cbpA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P06187	STM4524	hsdS	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZNN2	STM2158	yehT	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P65524	STM1801	nhaP2	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P65363	STM1816	minE	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A2H3	STM3973	tatA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZJX1	STM4548	bglJ	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZNH2	STM2269	yojN	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZN32	STM2562	yfhA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A2A1	STM2673	rplS	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZN41	STM2540	hscB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZLM7	STM3406	def	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A1X0	STM1445	slyB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZR41	STM0583	ybdK	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P25081	STM1467	manA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CR30	STM0430	phnR	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZRE9	STM0389	yaiA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZQM1	STM0852	rimO	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZP48	STM1740	yciU	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZLM1	STM3418	rpsM	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPB2	STM4240	yjbJ	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZKP9	STM4079	lsrG	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P40680	STM2015	erfK	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZM07	STM3164	yqhD	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZR10	STM0624	citC	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P67617	STM3111	yggX	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZK72	STM4406	ytfK	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPJ3	STM3580		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CP79	STM4450		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZPF9	STM1550		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPS9	STM3149	hybA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQF6	STM1733		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P63343	STM3296	ftsH	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZQJ0	STM0892	ybjP	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPE0	STM3875	mioC	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZLW7	STM3235	yhaJ	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZP17	STM1803	dadA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZP30	STM1782	ychH	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZP41	STM1760		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZQZ1	STM0654	ybeQ	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZL03	STM3808	ibpB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZNB1	STM2381	yfcM	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQC6	STM1903	yecE	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPU7	STM3067	yggB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A7P8	STM3839	rpmH	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQ71	STM2224	rplY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A2N8	STM4003	yihI	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZP19	STM1798	ycgR	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZLD1	STM3600		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZMA7	STM3007	ygdR	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZRA6	STM0476	acrA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P08982	STM3501	envZ	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZKF0	STM4282	nrfG	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZM74	STM3056	visC	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZKP1	STM4088	zapB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZMC3	STM2984	csdA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P60626	STM3429	rplX	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZLE9	STM3571	ftsY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
O54453	STM1721	trpH	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZKZ8	STM3821	torD	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P65702	STM3069	pgk	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPN5	STM3329	yhcC	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZR92	STM0504	ybbN	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P66684	STM1434	rnt	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQG7	STM1704	yciT	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CR46	STM0383	iraP	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQR9	STM1136	ycdX	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZP13	STM1808		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZPX5	STM1271	yeaR	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZRN2	STM0243	yaeB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZQD4	STM0961	lolA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQX2	STM0742	ybgT	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQJ6	STM1509	ydfZ	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZLF0	STM3569	ftsX	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P16437	STM1174	flgB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQ65	STM2251 STM3816	ccmD	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8XGT7	STM2249 STM3814	ccmF	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZJU5	STM4589	creC	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZNI6	STM2239		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZMR5	STM2739		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P66593	STM4391	rpsF	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZMX8	STM2642	yfiC	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZN13	STM2588		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZQ81	STM1049		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZR09	STM0625	dpiB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZRY5	STM0053		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQ72	STM2223	yejH	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZKT4	STM4030		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q56066	STM0846	moeA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZKY3	STM3843	mnmE	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPP2	STM3311	yrbD	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZKZ3	STM3826	torS	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZPP5	STM1392	ssrA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZRV7	STM0097	polB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q56056	STM2581	rnc	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZPN0	STM1447	ydhA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZLU4	STM3264	yraM	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZLI7	STM3511	nfuA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZLL8	STM3450	tusC	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPP0	STM3317	yrbK	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZRW0	STM0093	lptD	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q9L6L3	STM3985	yigZ	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZME7	STM2943		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPP8	STM3298	yhbY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZQ70	STM1066	rmf	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQ88	STM2169	yohC	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZQP0	STM0818	ybhG	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZMB4	STM2996	recC	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P40783	STM4245	qor	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A1P6	STM4007	glnA	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZNZ3	STM1849		Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZQ54	STM1095	copS	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q9L7R5	STM4018	yihP	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZKA1	STM4370	yjfI	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A265	STM3910	ppiC	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZR05	STM0631	ybeM	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CQY0	STM0710	dtpD	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZLT4	STM3280	deaD	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPN3	STM3349	degS	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q7CPN4	STM3341	sspB	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
H9L470	STM2111	wcaE	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A1C5	STM3172	ftsP	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q8ZND8	STM2334	yfbT	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
